stage,method,family,label_field,score_field,reference_field,num_correct,num_incorrect,correct_mean,incorrect_mean,gap,fixed_threshold,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,roc_auc,pr_auc,best_threshold,best_accuracy,best_precision,best_recall,best_f1,high_similarity_wrong,low_similarity_correct,dataset,task_type,embedding_model,question_type,threshold_scope,calibration_status,skip_reason,num_examples,num_positive,num_negative,score_std,cv_num_folds,cv_selected_thresholds,cv_mean_selected_threshold,cv_threshold_std
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,2,21,0.8159228768199682,0.2307317034100249,0.5851911734099433,0.75,0.9565217391304348,1.0,0.5,0.6666666666666666,1.0,1.0,0.53,1.0,1.0,1.0,1.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,number,global_fixed,reporting_only,,23,2,21,0.22444755417771212,,,,
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,2,21,0.8159228768199682,0.2307317034100249,0.5851911734099433,0.75,0.9565217391304348,1.0,0.5,0.6666666666666666,1.0,1.0,0.53,1.0,1.0,1.0,1.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,number,inherited_global,skipped,num_examples<50,23,2,21,0.22444755417771212,,,,
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,10,90,0.7810089270863682,0.3777240771802062,0.403284849906162,0.75,0.94,0.7,0.7,0.7,0.9822222222222222,0.8249342324342323,0.63,0.96,0.7142857142857143,1.0,0.8333333333333334,1,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,when,global_fixed,reporting_only,,100,10,90,0.2041441515332886,,,,
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,10,90,,,,0.662,0.94,0.6666666666666666,0.8,0.7272727272727273,0.9822222222222222,0.8249342324342323,,,,,,,,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,when,question_type_cv,applied,,100,10,90,0.2041441515332886,5,0.63;0.63;0.63;0.79;0.63,0.662,0.064
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,12,68,0.7026769272051752,0.2810440822888558,0.42163284491631936,0.75,0.9125,1.0,0.4166666666666667,0.5882352941176471,0.9252450980392157,0.746142031691904,0.55,0.875,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,1,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,where,global_fixed,reporting_only,,80,12,68,0.2487296908879042,,,,
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,12,68,,,,0.5740000000000001,0.8375,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.9252450980392157,0.746142031691904,,,,,,,,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,where,question_type_cv,applied,,80,12,68,0.2487296908879042,5,0.48;0.55;0.55;0.74;0.55,0.5740000000000001,0.08731551981177228
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,20,126,0.6545102220959962,0.22255279799975963,0.43195742409623655,0.75,0.9178082191780822,1.0,0.4,0.5714285714285714,0.8807539682539683,0.788919190246921,0.53,0.9246575342465754,0.7142857142857143,0.75,0.7317073170731707,0,4,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,who,global_fixed,reporting_only,,146,20,126,0.22856878200287414,,,,
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,20,126,,,,0.54,0.910958904109589,0.6666666666666666,0.7,0.6829268292682927,0.8807539682539683,0.788919190246921,,,,,,,,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,who,question_type_cv,applied,,146,20,126,0.22856878200287414,5,0.52;0.59;0.53;0.53;0.53,0.54,0.025298221281347014
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,14,nan,0.4391773041548653,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,yes_no,global_fixed,reporting_only,,14,0,14,0.21647665383444686,,,,
unit6,Reduced span-precision multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_precision_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,14,nan,0.4391773041548653,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.21647665383444686,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,48,452,0.8117262072178226,0.4098894240796286,0.40183678313819404,0.75,0.944,0.6851851851851852,0.7708333333333334,0.7254901960784313,0.9119653392330384,0.7957382762569679,0.79,0.962,0.8372093023255814,0.75,0.7912087912087912,6,4,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,all,dataset_global,dataset_reference,,500,48,452,0.23069346877274333,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,1,30,0.698172631263733,0.4725230825766515,0.22564954868708148,0.75,0.9032258064516129,0.0,0.0,0.0,0.8666666666666667,0.2,0.65,0.8387096774193549,0.16666666666666666,1.0,0.2857142857142857,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,definition,global_fixed,reporting_only,,31,1,30,0.2038496899859181,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,1,30,0.698172631263733,0.4725230825766515,0.22564954868708148,0.75,0.9032258064516129,0.0,0.0,0.0,0.8666666666666667,0.2,0.65,0.8387096774193549,0.16666666666666666,1.0,0.2857142857142857,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,definition,inherited_global,skipped,num_examples<50,31,1,30,0.2038496899859181,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,3,101,0.47679580450057985,0.41616319181658423,0.06063261268399561,0.75,0.9711538461538461,0.0,0.0,0.0,0.6072607260726072,0.051194613854460405,0.57,0.8269230769230769,0.058823529411764705,0.3333333333333333,0.1,0,1,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,general,global_fixed,reporting_only,,104,3,101,0.1677354854363051,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,3,101,0.47679580450057985,0.41616319181658423,0.06063261268399561,0.75,0.9711538461538461,0.0,0.0,0.0,0.6072607260726072,0.051194613854460405,0.57,0.8269230769230769,0.058823529411764705,0.3333333333333333,0.1,0,1,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,general,inherited_global,skipped,num_positive<10,104,3,101,0.1677354854363051,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,2,nan,0.3072983334461848,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,list,global_fixed,reporting_only,,2,0,2,0.11357776025931038,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,2,nan,0.3072983334461848,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,list,inherited_global,skipped,num_examples<50,2,0,2,0.11357776025931038,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,2,21,0.8536479443311691,0.3489310388998794,0.5047169054312897,0.75,0.9565217391304348,1.0,0.5,0.6666666666666666,0.9761904761904762,0.8333333333333333,0.61,0.9565217391304348,0.6666666666666666,1.0,0.8,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,number,global_fixed,reporting_only,,23,2,21,0.23428237989104478,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,2,21,0.8536479443311691,0.3489310388998794,0.5047169054312897,0.75,0.9565217391304348,1.0,0.5,0.6666666666666666,0.9761904761904762,0.8333333333333333,0.61,0.9565217391304348,0.6666666666666666,1.0,0.8,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,number,inherited_global,skipped,num_examples<50,23,2,21,0.23428237989104478,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,10,90,0.9245228719264269,0.5083172328966344,0.41620563902979246,0.75,0.94,0.625,1.0,0.7692307692307693,0.991111111111111,0.9183658008658008,0.8,0.98,0.8333333333333334,1.0,0.9090909090909091,2,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,when,global_fixed,reporting_only,,100,10,90,0.21414554956529216,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,10,90,,,,0.794,0.96,0.7142857142857143,1.0,0.8333333333333334,0.991111111111111,0.9183658008658008,,,,,,,,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,when,question_type_cv,applied,,100,10,90,0.21414554956529216,5,0.80;0.80;0.80;0.80;0.77,0.794,0.01200000000000001
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,12,68,0.84796437745293,0.3858660082281333,0.4620983692247967,0.75,0.9375,0.7692307692307693,0.8333333333333334,0.8,0.9595588235294118,0.8409213471713474,0.75,0.9375,0.7692307692307693,0.8333333333333334,0.8,3,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,where,global_fixed,reporting_only,,80,12,68,0.2648691330033608,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,12,68,,,,0.75,0.9375,0.7692307692307693,0.8333333333333334,0.8,0.9595588235294118,0.8409213471713474,,,,,,,,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,where,question_type_cv,applied,,80,12,68,0.2648691330033608,5,0.75;0.75;0.75;0.75;0.75,0.75,0.0
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,20,126,0.785310038216412,0.335246959316899,0.45006307889951297,0.75,0.9452054794520548,0.8,0.8,0.8,0.8948412698412698,0.8534982443331943,0.79,0.9657534246575342,0.9411764705882353,0.8,0.8648648648648649,1,3,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,who,global_fixed,reporting_only,,146,20,126,0.2423976821513761,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,20,126,,,,0.788,0.958904109589041,0.8888888888888888,0.8,0.8421052631578947,0.8948412698412698,0.8534982443331943,,,,,,,,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,who,question_type_cv,applied,,146,20,126,0.2423976821513761,5,0.79;0.79;0.79;0.78;0.79,0.788,0.0040000000000000036
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,14,nan,0.4922242825205947,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,yes_no,global_fixed,reporting_only,,14,0,14,0.21440924001367204,,,,
unit6,Reduced span-guarded multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_guarded_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,14,nan,0.4922242825205947,nan,0.75,0.8571428571428571,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,yes_no,inherited_global,skipped,num_examples<50,14,0,14,0.21440924001367204,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,48,452,0.864969927733764,0.44583509629315526,0.41913483144060876,0.75,0.91,0.5194805194805194,0.8333333333333334,0.64,0.9161135693215339,0.8118899627918049,0.91,0.964,0.8571428571428571,0.75,0.8,18,4,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,all,dataset_global,dataset_reference,,500,48,452,0.24433556536917947,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,1,30,0.7334390640258789,0.5030244364579518,0.23041462756792708,0.75,0.8709677419354839,0.0,0.0,0.0,0.9,0.25,0.73,0.9032258064516129,0.25,1.0,0.4,3,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,definition,global_fixed,reporting_only,,31,1,30,0.21952928724103343,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,1,30,0.7334390640258789,0.5030244364579518,0.23041462756792708,0.75,0.8709677419354839,0.0,0.0,0.0,0.9,0.25,0.73,0.9032258064516129,0.25,1.0,0.4,3,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,definition,inherited_global,skipped,num_examples<50,31,1,30,0.21952928724103343,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,3,101,0.5251786251862843,0.4385547384776827,0.0866238867086016,0.75,0.9615384615384616,0.0,0.0,0.0,0.6534653465346535,0.06073762838468721,0.56,0.7403846153846154,0.07142857142857142,0.6666666666666666,0.12903225806451613,0,1,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,general,global_fixed,reporting_only,,104,3,101,0.1752889477983622,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,3,101,0.5251786251862843,0.4385547384776827,0.0866238867086016,0.75,0.9615384615384616,0.0,0.0,0.0,0.6534653465346535,0.06073762838468721,0.56,0.7403846153846154,0.07142857142857142,0.6666666666666666,0.12903225806451613,0,1,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,general,inherited_global,skipped,num_positive<10,104,3,101,0.1752889477983622,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,2,nan,0.31417357698082926,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,list,global_fixed,reporting_only,,2,0,2,0.10764076933264734,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,0,2,nan,0.31417357698082926,nan,0.75,1.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,list,inherited_global,skipped,num_examples<50,2,0,2,0.10764076933264734,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,2,21,0.8938613831996918,0.38562906163367666,0.5082323215660152,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,0.9761904761904762,0.8333333333333333,0.71,0.9565217391304348,0.6666666666666666,1.0,0.8,1,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,number,global_fixed,reporting_only,,23,2,21,0.253226070419789,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,2,21,0.8938613831996918,0.38562906163367666,0.5082323215660152,0.75,0.9565217391304348,0.6666666666666666,1.0,0.8,0.9761904761904762,0.8333333333333333,0.71,0.9565217391304348,0.6666666666666666,1.0,0.8,1,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,number,inherited_global,skipped,num_examples<50,23,2,21,0.253226070419789,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,10,90,0.9602614490762352,0.5576785374907259,0.4025829115855093,0.75,0.83,0.37037037037037035,1.0,0.5405405405405406,0.9944444444444445,0.9540404040404039,0.85,0.98,0.8333333333333334,1.0,0.9090909090909091,5,0,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,when,global_fixed,reporting_only,,100,10,90,0.2170702234247204,,,,
unit6,Reduced span-ranked multi-view hybrid: sentence-transformers/all-MiniLM-L6-v2,multi_view_hybrid_scoring,correct_label,unit6_span_ranked_multi_view_hybrid_score_sentence_transformers_all_MiniLM_L6_v2,reference_answer_v2,10,90,,,,0.858,0.93,0.6153846153846154,0.8,0.6956521739130435,0.9944444444444445,0.9540404040404039,,,,,,,,nq,long_form,sentence-transformers/all-MiniLM-L6-v2,when,question_type_cv,applied,,100,10,90,0.2170702234247204,5,0.85;0.85;0.85;0.94;0.80,0.858,0.04534313619501851
